Type|X1 Location|Y1 Location|X2 Location|Y2 Location|Net Name|Layer Number|Length|Width
Trace|27.4727|0.2001|28.0000|0.2001|51516|L9-SIG1|0.527300|0.1181
Trace|26.8346|0.8382|27.4727|0.2001|51516|L9-SIG1|0.902410|0.1181
Trace|26.8346|2.3754|26.8346|0.8382|51516|L9-SIG1|1.537200|0.1181
Trace|30.4000|-1.2705|30.4000|-0.9999|51601|L9-SIG1|0.270600|0.1181
Trace|30.9075|-1.7780|30.4000|-1.2705|51601|L9-SIG1|0.717713|0.1181
Trace|32.1310|-1.7780|30.9075|-1.7780|51601|L9-SIG1|1.223500|0.1181
Trace|32.6390|-1.2700|32.1310|-1.7780|51601|L9-SIG1|0.718420|0.1181
Trace|32.6390|2.1270|32.6390|-1.2700|51601|L9-SIG1|3.397000|0.1181
Trace|36.1950|5.6830|32.6390|2.1270|51601|L9-SIG1|5.028943|0.1181
Trace|36.1950|9.7295|36.1950|5.6830|51601|L9-SIG1|4.046500|0.1181
Trace|48.2600|21.7945|36.1950|9.7295|51601|L9-SIG1|17.062487|0.1181
Trace|48.2600|85.4710|48.2600|21.7945|51601|L9-SIG1|63.676500|0.1181
Trace|66.0400|103.2510|48.2600|85.4710|51601|L9-SIG1|25.144717|0.1181
Trace|58.8010|180.4670|66.0400|173.2280|51601|L9-SIG1|10.237492|0.1181
Trace|55.7530|180.4670|58.8010|180.4670|51601|L9-SIG1|3.048000|0.1181
Trace|54.6100|181.6100|55.7530|180.4670|51601|L9-SIG1|1.616446|0.1181
Trace|66.0400|173.2280|66.0400|103.2510|51601|L9-SIG1|69.977000|0.1181
Trace|11.3116|86.1258|21.2999|76.1375|51610|L9-SIG1|14.125589|0.1181
Trace|11.3116|158.2506|11.3116|86.1258|51610|L9-SIG1|72.124800|0.1181
Trace|18.2880|165.2270|11.3116|158.2506|51610|L9-SIG1|9.866119|0.1181
Trace|24.6822|2.7498|26.1192|1.3128|51610|L9-SIG1|2.032225|0.1181
Trace|23.5392|2.7498|24.6822|2.7498|51610|L9-SIG1|1.143000|0.1181
Trace|21.2999|4.9891|23.5392|2.7498|51610|L9-SIG1|3.166848|0.1181
Trace|21.2999|76.1375|21.2999|4.9891|51610|L9-SIG1|71.148400|0.1181
Trace|29.4571|165.2270|18.2880|165.2270|51610|L9-SIG1|11.169100|0.1181
Trace|26.6834|-0.1999|28.0000|-0.1999|51610|L9-SIG1|1.316600|0.1181
Trace|26.1192|0.3642|26.6834|-0.1999|51610|L9-SIG1|0.797829|0.1181
Trace|26.1192|1.3128|26.1192|0.3642|51610|L9-SIG1|0.948600|0.1181
Trace|30.4800|166.2499|29.4571|165.2270|51610|L9-SIG1|1.446599|0.1181
Trace|30.4800|172.7200|30.4800|166.2499|51610|L9-SIG1|6.470100|0.1181
Trace|31.7500|173.9900|30.4800|172.7200|51610|L9-SIG1|1.796051|0.1181
Trace|10.9410|76.9239|-0.6350|88.5000|51614|L9-SIG1|16.371007|0.1181
Trace|-0.6350|88.5000|-0.6350|157.9880|51614|L9-SIG1|69.488000|0.1181
Trace|-0.6350|157.9880|14.2240|172.8470|51614|L9-SIG1|21.013799|0.1181
Trace|18.0340|13.9255|10.9410|21.0185|51614|L9-SIG1|10.031017|0.1181
Trace|10.9410|21.0185|10.9410|76.9239|51614|L9-SIG1|55.905400|0.1181
Trace|18.0340|3.8579|18.0340|13.9255|51614|L9-SIG1|10.067600|0.1181
Trace|19.3373|2.5547|18.0340|3.8579|51614|L9-SIG1|1.843074|0.1181
Trace|14.2240|172.8470|20.4470|172.8470|51614|L9-SIG1|6.223000|0.1181
Trace|22.7810|-1.9594|19.3373|1.4844|51614|L9-SIG1|4.870198|0.1181
Trace|27.7325|-1.9594|22.7810|-1.9594|51614|L9-SIG1|4.951500|0.1181
Trace|19.3373|1.4844|19.3373|2.5547|51614|L9-SIG1|1.070300|0.1181
Trace|20.4470|172.8470|21.5900|173.9900|51614|L9-SIG1|1.616446|0.1181
Trace|28.4000|-1.2918|27.7325|-1.9594|51614|L9-SIG1|0.944058|0.1181
Trace|28.4000|-0.9999|28.4000|-1.2918|51614|L9-SIG1|0.291900|0.1181
Trace|-4.1910|86.9310|7.9677|74.7723|51616|L9-SIG1|17.194998|0.1181
Trace|-4.1910|160.5280|-4.1910|86.9310|51616|L9-SIG1|73.597000|0.1181
Trace|14.3510|179.0700|-4.1910|160.5280|51616|L9-SIG1|26.222348|0.1181
Trace|7.9677|19.2710|14.0674|13.1713|51616|L9-SIG1|8.626278|0.1181
Trace|7.9677|74.7723|7.9677|19.2710|51616|L9-SIG1|55.501300|0.1181
Trace|17.5133|0.5197|21.4336|-3.4007|51616|L9-SIG1|5.544212|0.1181
Trace|15.8633|0.5197|17.5133|0.5197|51616|L9-SIG1|1.650000|0.1181
Trace|14.0674|2.3156|15.8633|0.5197|51616|L9-SIG1|2.539786|0.1181
Trace|14.0674|13.1713|14.0674|2.3156|51616|L9-SIG1|10.855700|0.1181
Trace|16.5100|179.0700|14.3510|179.0700|51616|L9-SIG1|2.159000|0.1181
Trace|21.4336|-3.4007|28.2074|-3.4007|51616|L9-SIG1|6.773800|0.1181
Trace|29.2000|-2.4080|29.2000|-0.9999|51616|L9-SIG1|1.408100|0.1181
Trace|28.2074|-3.4007|29.2000|-2.4080|51616|L9-SIG1|1.403819|0.1181
Trace|1.0112|89.7230|19.3066|71.4275|71515|L9-SIG1|25.873674|0.1181
Trace|1.0112|156.4592|1.0112|89.7230|71515|L9-SIG1|66.736200|0.1181
Trace|14.7320|170.1800|1.0112|156.4592|71515|L9-SIG1|19.404141|0.1181
Trace|17.7800|170.1800|14.7320|170.1800|71515|L9-SIG1|3.048000|0.1181
Trace|19.0500|171.4500|17.7800|170.1800|71515|L9-SIG1|1.796051|0.1181
Trace|23.4927|-1.4006|27.5993|-1.4006|71515|L9-SIG1|4.106600|0.1181
Trace|20.4277|1.6645|23.4927|-1.4006|71515|L9-SIG1|4.334635|0.1181
Trace|20.4277|3.4483|20.4277|1.6645|71515|L9-SIG1|1.783800|0.1181
Trace|19.3066|4.5694|20.4277|3.4483|71515|L9-SIG1|1.585475|0.1181
Trace|19.3066|71.4275|19.3066|4.5694|71515|L9-SIG1|66.858100|0.1181
Trace|27.5993|-1.4006|28.0000|-0.9999|71515|L9-SIG1|0.566675|0.1181
Trace|2.9398|91.0229|2.9398|155.3398|71516|L9-SIG1|64.316900|0.1181
Trace|20.2519|73.7108|2.9398|91.0229|71516|L9-SIG1|24.483007|0.1181
Trace|2.9398|155.3398|16.5100|168.9100|71516|L9-SIG1|19.191161|0.1181
Trace|25.6340|-0.8801|20.2519|4.5019|71516|L9-SIG1|7.611368|0.1181
Trace|20.2519|4.5019|20.2519|73.7108|71516|L9-SIG1|69.208900|0.1181
Trace|27.3837|-0.8801|25.6340|-0.8801|71516|L9-SIG1|1.749700|0.1181
Trace|27.6640|-0.5999|27.3837|-0.8801|71516|L9-SIG1|0.396333|0.1181
Trace|28.0000|-0.5999|27.6640|-0.5999|71516|L9-SIG1|0.336000|0.1181
Trace|30.0000|-1.8060|30.0000|-0.9999|71602|L9-SIG1|0.806100|0.1181
Trace|30.7340|-2.5400|30.0000|-1.8060|71602|L9-SIG1|1.038033|0.1181
Trace|32.6729|-2.5400|30.7340|-2.5400|71602|L9-SIG1|1.938900|0.1181
Trace|33.6550|-1.5579|32.6729|-2.5400|71602|L9-SIG1|1.388899|0.1181
Trace|33.6550|1.1430|33.6550|-1.5579|71602|L9-SIG1|2.700900|0.1181
Trace|35.8140|3.3020|33.6550|1.1430|71602|L9-SIG1|3.053287|0.1181
Trace|35.8140|3.8100|35.8140|3.3020|71602|L9-SIG1|0.508000|0.1181
Trace|37.4650|5.4610|35.8140|3.8100|71602|L9-SIG1|2.334867|0.1181
Trace|37.4650|7.0973|37.4650|5.4610|71602|L9-SIG1|1.636300|0.1181
Trace|50.5399|20.1722|37.4650|7.0973|71602|L9-SIG1|18.490701|0.1181
Trace|50.5399|83.1789|50.5399|20.1722|71602|L9-SIG1|63.006700|0.1181
Trace|67.6910|100.3300|50.5399|83.1789|71602|L9-SIG1|24.255318|0.1181
Trace|53.3400|182.8800|58.6745|182.8800|71602|L9-SIG1|5.334500|0.1181
Trace|52.0700|184.1500|53.3400|182.8800|71602|L9-SIG1|1.796051|0.1181
Trace|58.6745|182.8800|67.6910|173.8635|71602|L9-SIG1|12.751257|0.1181
Trace|67.6910|173.8635|67.6910|100.3300|71602|L9-SIG1|73.533500|0.1181
