X Location|Y Location|Diameter
-21.5900|-195.5800|2.032
-19.0500|-198.1200|2.032
-19.0500|-195.5800|2.032
-16.5100|196.8500|2.032
-19.0500|199.3900|2.032
-21.5900|199.3900|2.032
-21.5900|196.8500|2.032
-19.0500|196.8500|2.032
-16.5100|199.3900|2.032
16.5100|-199.3900|2.032
19.0500|-199.3900|2.032
16.5100|-196.8500|2.032
19.0500|-196.8500|2.032
16.5100|198.1200|2.032
16.5100|195.5800|2.032
19.0500|198.1200|2.032
19.0500|195.5800|2.032
16.5100|200.6600|2.032
19.0500|200.6600|2.032
21.5900|-199.3900|2.032
24.1300|-199.3900|2.032
24.1300|-196.8500|2.032
21.5900|-196.8500|2.032
24.1300|198.1200|2.032
24.1300|195.5800|2.032
21.5900|198.1200|2.032
21.5900|195.5800|2.032
24.1300|200.6600|2.032
21.5900|200.6600|2.032
26.6700|-199.3900|2.032
29.2100|-199.3900|2.032
31.7500|-199.3900|2.032
31.7500|-196.8500|2.032
29.2100|-196.8500|2.032
26.6700|-196.8500|2.032
31.7500|198.1200|2.032
31.7500|195.5800|2.032
29.2100|198.1200|2.032
29.2100|195.5800|2.032
26.6700|198.1200|2.032
26.6700|195.5800|2.032
31.7500|200.6600|2.032
29.2100|200.6600|2.032
26.6700|200.6600|2.032
36.8300|-199.3900|2.032
34.2900|-199.3900|2.032
39.3700|-199.3900|2.032
39.3700|-196.8500|2.032
36.8300|-196.8500|2.032
34.2900|-196.8500|2.032
34.2900|195.5800|2.032
39.3700|198.1200|2.032
39.3700|195.5800|2.032
36.8300|198.1200|2.032
36.8300|195.5800|2.032
34.2900|198.1200|2.032
39.3700|200.6600|2.032
36.8300|200.6600|2.032
34.2900|200.6600|2.032
46.9900|-199.3900|2.032
41.9100|-199.3900|2.032
44.4500|-199.3900|2.032
46.9900|-196.8500|2.032
44.4500|-196.8500|2.032
41.9100|-196.8500|2.032
46.9900|198.1200|2.032
46.9900|195.5800|2.032
44.4500|198.1200|2.032
44.4500|195.5800|2.032
41.9100|198.1200|2.032
41.9100|195.5800|2.032
46.9900|200.6600|2.032
44.4500|200.6600|2.032
41.9100|200.6600|2.032
52.0700|-199.3900|2.032
49.5300|-199.3900|2.032
54.6100|-199.3900|2.032
54.6100|-196.8500|2.032
52.0700|-196.8500|2.032
49.5300|-196.8500|2.032
54.6100|198.1200|2.032
54.6100|195.5800|2.032
52.0700|198.1200|2.032
52.0700|195.5800|2.032
49.5300|198.1200|2.032
49.5300|195.5800|2.032
54.6100|200.6600|2.032
52.0700|200.6600|2.032
49.5300|200.6600|2.032
57.1500|-199.3900|2.032
57.1500|-196.8500|2.032
57.1500|198.1200|2.032
57.1500|195.5800|2.032
57.1500|200.6600|2.032
90.1700|-200.6600|2.032
90.1700|-198.1200|2.032
90.1700|-195.5800|2.032
90.1700|196.8500|2.032
90.1700|199.3900|2.032
92.7100|-200.6600|2.032
95.2500|-200.6600|2.032
92.7100|-198.1200|2.032
92.7100|-195.5800|2.032
95.2500|-198.1200|2.032
95.2500|-195.5800|2.032
95.2500|199.3900|2.032
92.7100|199.3900|2.032
92.7100|196.8500|2.032
95.2500|196.8500|2.032
100.3300|-200.6600|2.032
102.8700|-200.6600|2.032
97.7900|-200.6600|2.032
100.3300|-198.1200|2.032
100.3300|-195.5800|2.032
102.8700|-198.1200|2.032
102.8700|-195.5800|2.032
97.7900|-198.1200|2.032
97.7900|-195.5800|2.032
100.3300|199.3900|2.032
102.8700|199.3900|2.032
100.3300|196.8500|2.032
102.8700|196.8500|2.032
97.7900|199.3900|2.032
97.7900|196.8500|2.032
107.9500|-200.6600|2.032
110.4900|-200.6600|2.032
105.4100|-200.6600|2.032
107.9500|-198.1200|2.032
107.9500|-195.5800|2.032
110.4900|-198.1200|2.032
110.4900|-195.5800|2.032
105.4100|-198.1200|2.032
105.4100|-195.5800|2.032
110.4900|199.3900|2.032
107.9500|199.3900|2.032
107.9500|196.8500|2.032
110.4900|196.8500|2.032
105.4100|199.3900|2.032
105.4100|196.8500|2.032
115.5700|-200.6600|2.032
118.1100|-200.6600|2.032
113.0300|-200.6600|2.032
113.0300|-195.5800|2.032
115.5700|-198.1200|2.032
115.5700|-195.5800|2.032
118.1100|-198.1200|2.032
118.1100|-195.5800|2.032
113.0300|-198.1200|2.032
118.1100|199.3900|2.032
115.5700|199.3900|2.032
115.5700|196.8500|2.032
118.1100|196.8500|2.032
113.0300|199.3900|2.032
113.0300|196.8500|2.032
123.1900|-200.6600|2.032
125.7300|-200.6600|2.032
120.6500|-200.6600|2.032
123.1900|-198.1200|2.032
123.1900|-195.5800|2.032
125.7300|-198.1200|2.032
125.7300|-195.5800|2.032
120.6500|-198.1200|2.032
120.6500|-195.5800|2.032
123.1900|196.8500|2.032
125.7300|196.8500|2.032
123.1900|199.3900|2.032
120.6500|199.3900|2.032
120.6500|196.8500|2.032
125.7300|199.3900|2.032
130.8100|-200.6600|2.032
128.2700|-200.6600|2.032
130.8100|-198.1200|2.032
130.8100|-195.5800|2.032
128.2700|-198.1200|2.032
128.2700|-195.5800|2.032
130.8100|199.3900|2.032
130.8100|196.8500|2.032
128.2700|199.3900|2.032
128.2700|196.8500|2.032
163.8300|-199.3900|2.032
166.3700|-199.3900|2.032
163.8300|-196.8500|2.032
166.3700|-196.8500|2.032
166.3700|-191.7700|2.032
163.8300|-191.7700|2.032
163.8300|-184.1500|2.032
166.3700|-186.6900|2.032
163.8300|-189.2300|2.032
166.3700|-184.1500|2.032
166.3700|-189.2300|2.032
163.8300|-186.6900|2.032
166.3700|-181.6100|2.032
163.8300|-179.0700|2.032
166.3700|-179.0700|2.032
163.8300|-181.6100|2.032
163.8300|-173.9900|2.032
166.3700|-176.5300|2.032
166.3700|-173.9900|2.032
163.8300|-176.5300|2.032
166.3700|-171.4500|2.032
163.8300|-171.4500|2.032
163.8300|-163.8300|2.032
166.3700|-166.3700|2.032
163.8300|-168.9100|2.032
166.3700|-163.8300|2.032
166.3700|-168.9100|2.032
163.8300|-166.3700|2.032
166.3700|-161.2900|2.032
166.3700|-156.2100|2.032
163.8300|-158.7500|2.032
166.3700|-158.7500|2.032
163.8300|-156.2100|2.032
163.8300|-161.2900|2.032
163.8300|-153.6700|2.032
166.3700|-153.6700|2.032
163.8300|153.6700|2.032
163.8300|156.2100|2.032
166.3700|153.6700|2.032
166.3700|156.2100|2.032
166.3700|161.2900|2.032
163.8300|161.2900|2.032
166.3700|158.7500|2.032
163.8300|158.7500|2.032
163.8300|163.8300|2.032
166.3700|163.8300|2.032
163.8300|166.3700|2.032
166.3700|168.9100|2.032
163.8300|168.9100|2.032
166.3700|166.3700|2.032
163.8300|173.9900|2.032
163.8300|176.5300|2.032
166.3700|173.9900|2.032
166.3700|176.5300|2.032
166.3700|171.4500|2.032
163.8300|171.4500|2.032
166.3700|181.6100|2.032
163.8300|181.6100|2.032
166.3700|179.0700|2.032
163.8300|179.0700|2.032
163.8300|184.1500|2.032
166.3700|184.1500|2.032
166.3700|191.7700|2.032
163.8300|186.6900|2.032
163.8300|191.7700|2.032
166.3700|189.2300|2.032
163.8300|189.2300|2.032
166.3700|186.6900|2.032
163.8300|198.1200|2.032
163.8300|195.5800|2.032
166.3700|198.1200|2.032
166.3700|195.5800|2.032
163.8300|200.6600|2.032
166.3700|200.6600|2.032
168.9100|-199.3900|2.032
171.4500|-199.3900|2.032
173.9900|-199.3900|2.032
171.4500|-196.8500|2.032
168.9100|-196.8500|2.032
173.9900|-196.8500|2.032
171.4500|-191.7700|2.032
173.9900|-191.7700|2.032
168.9100|-191.7700|2.032
173.9900|-184.1500|2.032
168.9100|-184.1500|2.032
173.9900|-189.2300|2.032
171.4500|-186.6900|2.032
168.9100|-189.2300|2.032
173.9900|-186.6900|2.032
171.4500|-184.1500|2.032
171.4500|-189.2300|2.032
168.9100|-186.6900|2.032
171.4500|-181.6100|2.032
173.9900|-179.0700|2.032
168.9100|-179.0700|2.032
173.9900|-181.6100|2.032
171.4500|-179.0700|2.032
168.9100|-181.6100|2.032
173.9900|-173.9900|2.032
168.9100|-173.9900|2.032
171.4500|-176.5300|2.032
173.9900|-176.5300|2.032
171.4500|-173.9900|2.032
168.9100|-176.5300|2.032
171.4500|-171.4500|2.032
173.9900|-171.4500|2.032
168.9100|-171.4500|2.032
173.9900|-163.8300|2.032
168.9100|-163.8300|2.032
173.9900|-168.9100|2.032
171.4500|-166.3700|2.032
168.9100|-168.9100|2.032
173.9900|-166.3700|2.032
171.4500|-163.8300|2.032
171.4500|-168.9100|2.032
168.9100|-166.3700|2.032
171.4500|-161.2900|2.032
173.9900|-158.7500|2.032
171.4500|-156.2100|2.032
168.9100|-158.7500|2.032
173.9900|-156.2100|2.032
173.9900|-161.2900|2.032
171.4500|-158.7500|2.032
168.9100|-156.2100|2.032
168.9100|-161.2900|2.032
173.9900|-153.6700|2.032
168.9100|-153.6700|2.032
171.4500|-153.6700|2.032
168.9100|153.6700|2.032
173.9900|153.6700|2.032
168.9100|156.2100|2.032
171.4500|153.6700|2.032
173.9900|156.2100|2.032
171.4500|156.2100|2.032
171.4500|161.2900|2.032
168.9100|161.2900|2.032
171.4500|158.7500|2.032
173.9900|161.2900|2.032
168.9100|158.7500|2.032
173.9900|158.7500|2.032
168.9100|163.8300|2.032
173.9900|163.8300|2.032
171.4500|163.8300|2.032
168.9100|166.3700|2.032
171.4500|168.9100|2.032
173.9900|166.3700|2.032
168.9100|168.9100|2.032
171.4500|166.3700|2.032
173.9900|168.9100|2.032
168.9100|173.9900|2.032
173.9900|173.9900|2.032
168.9100|176.5300|2.032
171.4500|173.9900|2.032
173.9900|176.5300|2.032
171.4500|176.5300|2.032
171.4500|171.4500|2.032
168.9100|171.4500|2.032
173.9900|171.4500|2.032
171.4500|181.6100|2.032
168.9100|181.6100|2.032
171.4500|179.0700|2.032
173.9900|181.6100|2.032
168.9100|179.0700|2.032
173.9900|179.0700|2.032
168.9100|184.1500|2.032
173.9900|184.1500|2.032
171.4500|184.1500|2.032
171.4500|191.7700|2.032
168.9100|186.6900|2.032
168.9100|191.7700|2.032
171.4500|189.2300|2.032
173.9900|186.6900|2.032
173.9900|191.7700|2.032
168.9100|189.2300|2.032
171.4500|186.6900|2.032
173.9900|189.2300|2.032
171.4500|198.1200|2.032
171.4500|195.5800|2.032
168.9100|198.1200|2.032
168.9100|195.5800|2.032
173.9900|198.1200|2.032
173.9900|195.5800|2.032
171.4500|200.6600|2.032
168.9100|200.6600|2.032
173.9900|200.6600|2.032
176.5300|-199.3900|2.032
179.0700|-199.3900|2.032
181.6100|-199.3900|2.032
179.0700|-196.8500|2.032
176.5300|-196.8500|2.032
181.6100|-196.8500|2.032
176.5300|-191.7700|2.032
181.6100|-191.7700|2.032
179.0700|-191.7700|2.032
179.0700|-184.1500|2.032
181.6100|-186.6900|2.032
179.0700|-189.2300|2.032
176.5300|-186.6900|2.032
181.6100|-184.1500|2.032
181.6100|-189.2300|2.032
179.0700|-186.6900|2.032
176.5300|-184.1500|2.032
176.5300|-189.2300|2.032
176.5300|-181.6100|2.032
181.6100|-181.6100|2.032
179.0700|-179.0700|2.032
181.6100|-179.0700|2.032
179.0700|-181.6100|2.032
176.5300|-179.0700|2.032
179.0700|-173.9900|2.032
181.6100|-176.5300|2.032
176.5300|-176.5300|2.032
181.6100|-173.9900|2.032
179.0700|-176.5300|2.032
176.5300|-173.9900|2.032
176.5300|-171.4500|2.032
181.6100|-171.4500|2.032
179.0700|-171.4500|2.032
179.0700|-163.8300|2.032
181.6100|-166.3700|2.032
179.0700|-168.9100|2.032
176.5300|-166.3700|2.032
181.6100|-163.8300|2.032
181.6100|-168.9100|2.032
179.0700|-166.3700|2.032
176.5300|-163.8300|2.032
176.5300|-168.9100|2.032
176.5300|-161.2900|2.032
181.6100|-161.2900|2.032
181.6100|-156.2100|2.032
179.0700|-158.7500|2.032
176.5300|-156.2100|2.032
181.6100|-158.7500|2.032
179.0700|-156.2100|2.032
179.0700|-161.2900|2.032
176.5300|-158.7500|2.032
179.0700|-153.6700|2.032
181.6100|-153.6700|2.032
176.5300|-153.6700|2.032
179.0700|153.6700|2.032
176.5300|153.6700|2.032
179.0700|156.2100|2.032
181.6100|153.6700|2.032
176.5300|156.2100|2.032
181.6100|156.2100|2.032
181.6100|161.2900|2.032
176.5300|161.2900|2.032
176.5300|158.7500|2.032
179.0700|161.2900|2.032
181.6100|158.7500|2.032
179.0700|158.7500|2.032
179.0700|163.8300|2.032
176.5300|163.8300|2.032
181.6100|163.8300|2.032
176.5300|168.9100|2.032
179.0700|166.3700|2.032
181.6100|168.9100|2.032
176.5300|166.3700|2.032
179.0700|168.9100|2.032
181.6100|166.3700|2.032
179.0700|173.9900|2.032
176.5300|173.9900|2.032
179.0700|176.5300|2.032
181.6100|173.9900|2.032
176.5300|176.5300|2.032
181.6100|176.5300|2.032
181.6100|171.4500|2.032
176.5300|171.4500|2.032
179.0700|171.4500|2.032
181.6100|181.6100|2.032
176.5300|181.6100|2.032
176.5300|179.0700|2.032
179.0700|181.6100|2.032
181.6100|179.0700|2.032
179.0700|179.0700|2.032
179.0700|184.1500|2.032
176.5300|184.1500|2.032
181.6100|184.1500|2.032
181.6100|191.7700|2.032
176.5300|191.7700|2.032
176.5300|189.2300|2.032
179.0700|186.6900|2.032
179.0700|191.7700|2.032
181.6100|189.2300|2.032
176.5300|186.6900|2.032
179.0700|189.2300|2.032
181.6100|186.6900|2.032
181.6100|195.5800|2.032
179.0700|198.1200|2.032
179.0700|195.5800|2.032
176.5300|198.1200|2.032
176.5300|195.5800|2.032
181.6100|198.1200|2.032
179.0700|200.6600|2.032
176.5300|200.6600|2.032
181.6100|200.6600|2.032
184.1500|-199.3900|2.032
186.6900|-199.3900|2.032
189.2300|-199.3900|2.032
186.6900|-196.8500|2.032
184.1500|-196.8500|2.032
189.2300|-196.8500|2.032
186.6900|-191.7700|2.032
189.2300|-191.7700|2.032
184.1500|-191.7700|2.032
189.2300|-184.1500|2.032
184.1500|-184.1500|2.032
184.1500|-189.2300|2.032
189.2300|-186.6900|2.032
186.6900|-184.1500|2.032
186.6900|-189.2300|2.032
184.1500|-186.6900|2.032
189.2300|-189.2300|2.032
186.6900|-186.6900|2.032
186.6900|-181.6100|2.032
184.1500|-179.0700|2.032
189.2300|-181.6100|2.032
186.6900|-179.0700|2.032
184.1500|-181.6100|2.032
189.2300|-179.0700|2.032
189.2300|-173.9900|2.032
184.1500|-173.9900|2.032
189.2300|-176.5300|2.032
186.6900|-173.9900|2.032
184.1500|-176.5300|2.032
186.6900|-176.5300|2.032
186.6900|-171.4500|2.032
189.2300|-171.4500|2.032
184.1500|-171.4500|2.032
189.2300|-163.8300|2.032
184.1500|-163.8300|2.032
184.1500|-168.9100|2.032
189.2300|-166.3700|2.032
186.6900|-163.8300|2.032
186.6900|-168.9100|2.032
184.1500|-166.3700|2.032
189.2300|-168.9100|2.032
186.6900|-166.3700|2.032
186.6900|-161.2900|2.032
184.1500|-158.7500|2.032
189.2300|-156.2100|2.032
189.2300|-161.2900|2.032
186.6900|-158.7500|2.032
184.1500|-156.2100|2.032
184.1500|-161.2900|2.032
189.2300|-158.7500|2.032
186.6900|-156.2100|2.032
189.2300|-153.6700|2.032
184.1500|-153.6700|2.032
186.6900|-153.6700|2.032
184.1500|153.6700|2.032
189.2300|153.6700|2.032
186.6900|156.2100|2.032
184.1500|156.2100|2.032
186.6900|153.6700|2.032
189.2300|156.2100|2.032
186.6900|161.2900|2.032
184.1500|158.7500|2.032
189.2300|158.7500|2.032
184.1500|161.2900|2.032
186.6900|158.7500|2.032
189.2300|161.2900|2.032
184.1500|163.8300|2.032
189.2300|163.8300|2.032
186.6900|163.8300|2.032
184.1500|168.9100|2.032
186.6900|166.3700|2.032
189.2300|168.9100|2.032
184.1500|166.3700|2.032
186.6900|168.9100|2.032
189.2300|166.3700|2.032
184.1500|173.9900|2.032
189.2300|173.9900|2.032
186.6900|176.5300|2.032
184.1500|176.5300|2.032
186.6900|173.9900|2.032
189.2300|176.5300|2.032
186.6900|171.4500|2.032
184.1500|171.4500|2.032
189.2300|171.4500|2.032
186.6900|181.6100|2.032
184.1500|179.0700|2.032
189.2300|179.0700|2.032
184.1500|181.6100|2.032
186.6900|179.0700|2.032
189.2300|181.6100|2.032
184.1500|184.1500|2.032
189.2300|184.1500|2.032
186.6900|184.1500|2.032
186.6900|191.7700|2.032
184.1500|189.2300|2.032
186.6900|186.6900|2.032
189.2300|189.2300|2.032
184.1500|186.6900|2.032
184.1500|191.7700|2.032
186.6900|189.2300|2.032
189.2300|186.6900|2.032
189.2300|191.7700|2.032
186.6900|198.1200|2.032
186.6900|195.5800|2.032
184.1500|198.1200|2.032
184.1500|195.5800|2.032
189.2300|198.1200|2.032
189.2300|195.5800|2.032
186.6900|200.6600|2.032
184.1500|200.6600|2.032
189.2300|200.6600|2.032
194.3100|-199.3900|2.032
191.7700|-199.3900|2.032
194.3100|-196.8500|2.032
191.7700|-196.8500|2.032
191.7700|-191.7700|2.032
194.3100|-191.7700|2.032
194.3100|-184.1500|2.032
194.3100|-186.6900|2.032
191.7700|-184.1500|2.032
191.7700|-189.2300|2.032
194.3100|-189.2300|2.032
191.7700|-186.6900|2.032
191.7700|-181.6100|2.032
194.3100|-181.6100|2.032
191.7700|-179.0700|2.032
194.3100|-179.0700|2.032
194.3100|-173.9900|2.032
194.3100|-176.5300|2.032
191.7700|-173.9900|2.032
191.7700|-176.5300|2.032
191.7700|-171.4500|2.032
194.3100|-171.4500|2.032
194.3100|-163.8300|2.032
194.3100|-166.3700|2.032
191.7700|-163.8300|2.032
191.7700|-168.9100|2.032
194.3100|-168.9100|2.032
191.7700|-166.3700|2.032
191.7700|-161.2900|2.032
194.3100|-156.2100|2.032
194.3100|-161.2900|2.032
191.7700|-158.7500|2.032
194.3100|-158.7500|2.032
191.7700|-156.2100|2.032
194.3100|-153.6700|2.032
191.7700|-153.6700|2.032
194.3100|153.6700|2.032
191.7700|156.2100|2.032
191.7700|153.6700|2.032
194.3100|156.2100|2.032
191.7700|161.2900|2.032
194.3100|158.7500|2.032
191.7700|158.7500|2.032
194.3100|161.2900|2.032
194.3100|163.8300|2.032
191.7700|163.8300|2.032
191.7700|166.3700|2.032
194.3100|168.9100|2.032
191.7700|168.9100|2.032
194.3100|166.3700|2.032
194.3100|173.9900|2.032
191.7700|176.5300|2.032
191.7700|173.9900|2.032
194.3100|176.5300|2.032
191.7700|171.4500|2.032
194.3100|171.4500|2.032
191.7700|181.6100|2.032
194.3100|179.0700|2.032
191.7700|179.0700|2.032
194.3100|181.6100|2.032
194.3100|184.1500|2.032
191.7700|184.1500|2.032
191.7700|191.7700|2.032
191.7700|186.6900|2.032
194.3100|189.2300|2.032
191.7700|189.2300|2.032
194.3100|186.6900|2.032
194.3100|191.7700|2.032
194.3100|198.1200|2.032
194.3100|195.5800|2.032
191.7700|198.1200|2.032
191.7700|195.5800|2.032
194.3100|200.6600|2.032
191.7700|200.6600|2.032
199.3900|-199.3900|2.032
196.8500|-199.3900|2.032
201.9300|-199.3900|2.032
201.9300|-196.8500|2.032
199.3900|-196.8500|2.032
196.8500|-196.8500|2.032
196.8500|-191.7700|2.032
201.9300|-191.7700|2.032
199.3900|-191.7700|2.032
199.3900|-184.1500|2.032
201.9300|-184.1500|2.032
201.9300|-189.2300|2.032
199.3900|-186.6900|2.032
196.8500|-184.1500|2.032
196.8500|-189.2300|2.032
201.9300|-186.6900|2.032
199.3900|-189.2300|2.032
196.8500|-186.6900|2.032
196.8500|-181.6100|2.032
201.9300|-181.6100|2.032
201.9300|-179.0700|2.032
199.3900|-181.6100|2.032
196.8500|-179.0700|2.032
199.3900|-179.0700|2.032
199.3900|-173.9900|2.032
201.9300|-173.9900|2.032
199.3900|-176.5300|2.032
196.8500|-173.9900|2.032
201.9300|-176.5300|2.032
196.8500|-176.5300|2.032
196.8500|-171.4500|2.032
201.9300|-171.4500|2.032
199.3900|-171.4500|2.032
199.3900|-163.8300|2.032
201.9300|-163.8300|2.032
201.9300|-168.9100|2.032
199.3900|-166.3700|2.032
196.8500|-163.8300|2.032
196.8500|-168.9100|2.032
201.9300|-166.3700|2.032
199.3900|-168.9100|2.032
196.8500|-166.3700|2.032
196.8500|-161.2900|2.032
201.9300|-161.2900|2.032
201.9300|-158.7500|2.032
199.3900|-156.2100|2.032
199.3900|-161.2900|2.032
196.8500|-158.7500|2.032
201.9300|-156.2100|2.032
199.3900|-158.7500|2.032
196.8500|-156.2100|2.032
199.3900|-153.6700|2.032
201.9300|-153.6700|2.032
196.8500|-153.6700|2.032
199.3900|153.6700|2.032
196.8500|156.2100|2.032
201.9300|156.2100|2.032
196.8500|153.6700|2.032
199.3900|156.2100|2.032
201.9300|153.6700|2.032
201.9300|161.2900|2.032
196.8500|161.2900|2.032
199.3900|158.7500|2.032
196.8500|158.7500|2.032
199.3900|161.2900|2.032
201.9300|158.7500|2.032
199.3900|163.8300|2.032
196.8500|163.8300|2.032
201.9300|163.8300|2.032
196.8500|166.3700|2.032
199.3900|168.9100|2.032
201.9300|166.3700|2.032
196.8500|168.9100|2.032
199.3900|166.3700|2.032
201.9300|168.9100|2.032
199.3900|173.9900|2.032
196.8500|176.5300|2.032
201.9300|176.5300|2.032
196.8500|173.9900|2.032
199.3900|176.5300|2.032
201.9300|173.9900|2.032
201.9300|171.4500|2.032
196.8500|171.4500|2.032
199.3900|171.4500|2.032
201.9300|181.6100|2.032
196.8500|181.6100|2.032
199.3900|179.0700|2.032
196.8500|179.0700|2.032
199.3900|181.6100|2.032
201.9300|179.0700|2.032
199.3900|184.1500|2.032
196.8500|184.1500|2.032
201.9300|184.1500|2.032
201.9300|191.7700|2.032
196.8500|191.7700|2.032
196.8500|186.6900|2.032
199.3900|189.2300|2.032
201.9300|186.6900|2.032
196.8500|189.2300|2.032
199.3900|186.6900|2.032
199.3900|191.7700|2.032
201.9300|189.2300|2.032
201.9300|198.1200|2.032
201.9300|195.5800|2.032
199.3900|198.1200|2.032
199.3900|195.5800|2.032
196.8500|198.1200|2.032
196.8500|195.5800|2.032
201.9300|200.6600|2.032
199.3900|200.6600|2.032
196.8500|200.6600|2.032
204.4700|-199.3900|2.032
204.4700|-196.8500|2.032
204.4700|-191.7700|2.032
204.4700|-184.1500|2.032
204.4700|-186.6900|2.032
204.4700|-189.2300|2.032
204.4700|-181.6100|2.032
204.4700|-179.0700|2.032
204.4700|-173.9900|2.032
204.4700|-176.5300|2.032
204.4700|-171.4500|2.032
204.4700|-163.8300|2.032
204.4700|-166.3700|2.032
204.4700|-168.9100|2.032
204.4700|-156.2100|2.032
204.4700|-161.2900|2.032
204.4700|-158.7500|2.032
204.4700|-153.6700|2.032
204.4700|153.6700|2.032
204.4700|156.2100|2.032
204.4700|158.7500|2.032
204.4700|161.2900|2.032
204.4700|163.8300|2.032
204.4700|168.9100|2.032
204.4700|166.3700|2.032
204.4700|173.9900|2.032
204.4700|176.5300|2.032
204.4700|171.4500|2.032
204.4700|179.0700|2.032
204.4700|181.6100|2.032
204.4700|184.1500|2.032
204.4700|189.2300|2.032
204.4700|186.6900|2.032
204.4700|191.7700|2.032
204.4700|198.1200|2.032
204.4700|195.5800|2.032
204.4700|200.6600|2.032
237.4900|-200.6600|2.032
237.4900|-198.1200|2.032
237.4900|-195.5800|2.032
237.4900|199.3900|2.032
237.4900|196.8500|2.032
240.0300|-200.6600|2.032
242.5700|-200.6600|2.032
245.1100|-200.6600|2.032
240.0300|-198.1200|2.032
240.0300|-195.5800|2.032
242.5700|-198.1200|2.032
242.5700|-195.5800|2.032
245.1100|-198.1200|2.032
245.1100|-195.5800|2.032
242.5700|199.3900|2.032
245.1100|199.3900|2.032
240.0300|199.3900|2.032
240.0300|196.8500|2.032
242.5700|196.8500|2.032
245.1100|196.8500|2.032
247.6500|-200.6600|2.032
250.1900|-200.6600|2.032
252.7300|-200.6600|2.032
247.6500|-198.1200|2.032
247.6500|-195.5800|2.032
250.1900|-198.1200|2.032
250.1900|-195.5800|2.032
252.7300|-198.1200|2.032
252.7300|-195.5800|2.032
247.6500|199.3900|2.032
252.7300|199.3900|2.032
250.1900|199.3900|2.032
247.6500|196.8500|2.032
250.1900|196.8500|2.032
252.7300|196.8500|2.032
255.2700|-200.6600|2.032
257.8100|-200.6600|2.032
260.3500|-200.6600|2.032
260.3500|-195.5800|2.032
255.2700|-198.1200|2.032
255.2700|-195.5800|2.032
257.8100|-198.1200|2.032
257.8100|-195.5800|2.032
260.3500|-198.1200|2.032
257.8100|199.3900|2.032
260.3500|199.3900|2.032
255.2700|199.3900|2.032
255.2700|196.8500|2.032
257.8100|196.8500|2.032
260.3500|196.8500|2.032
262.8900|-200.6600|2.032
265.4300|-200.6600|2.032
262.8900|-198.1200|2.032
262.8900|-195.5800|2.032
265.4300|-198.1200|2.032
265.4300|-195.5800|2.032
265.4300|199.3900|2.032
262.8900|199.3900|2.032
262.8900|196.8500|2.032
265.4300|196.8500|2.032
270.5100|-200.6600|2.032
273.0500|-200.6600|2.032
267.9700|-200.6600|2.032
270.5100|-198.1200|2.032
270.5100|-195.5800|2.032
273.0500|-198.1200|2.032
273.0500|-195.5800|2.032
267.9700|-198.1200|2.032
267.9700|-195.5800|2.032
273.0500|199.3900|2.032
270.5100|196.8500|2.032
273.0500|196.8500|2.032
270.5100|199.3900|2.032
267.9700|199.3900|2.032
267.9700|196.8500|2.032
278.1300|-200.6600|2.032
275.5900|-200.6600|2.032
278.1300|-198.1200|2.032
278.1300|-195.5800|2.032
275.5900|-198.1200|2.032
275.5900|-195.5800|2.032
278.1300|199.3900|2.032
278.1300|196.8500|2.032
275.5900|199.3900|2.032
275.5900|196.8500|2.032
-48.3099|-1.2550|2.0414
-48.3099|6.3450|2.0414
-48.3099|4.1450|2.0414
-48.3099|1.9450|2.0414
-43.2299|-1.2550|2.0414
-43.2299|1.9450|2.0414
-43.2299|4.1450|2.0414
-43.2299|6.3450|2.0414
-36.2976|14.1513|2.0414
-33.0976|14.1513|2.0414
-30.8976|14.1513|2.0414
-30.8976|19.2313|2.0414
-33.0976|19.2313|2.0414
-36.2976|19.2313|2.0414
-28.6976|14.1513|2.0414
-28.6976|19.2313|2.0414
-13.9556|-7.4037|2.0414
-13.9556|-10.6037|2.0414
-13.9556|-3.0037|2.0414
-13.9556|-5.2037|2.0414
-10.5269|6.5820|2.0414
-10.5269|4.3820|2.0414
-10.5269|11.9820|2.0414
-10.5269|8.7820|2.0414
-8.8756|-10.6037|2.0414
-8.8756|-7.4037|2.0414
-8.8756|-5.2037|2.0414
-8.8756|-3.0037|2.0414
-5.4469|4.3820|2.0414
-5.4469|6.5820|2.0414
-5.4469|8.7820|2.0414
-5.4469|11.9820|2.0414
11.6900|-1.2549|2.0414
11.6900|6.3451|2.0414
11.6900|4.1451|2.0414
11.6900|1.9451|2.0414
16.7700|-1.2549|2.0414
16.7700|1.9451|2.0414
16.7700|4.1451|2.0414
16.7700|6.3451|2.0414
23.7023|14.1514|2.0414
23.7023|19.2314|2.0414
26.9023|14.1514|2.0414
29.1023|14.1514|2.0414
31.3023|14.1514|2.0414
31.3023|19.2314|2.0414
29.1023|19.2314|2.0414
26.9023|19.2314|2.0414
46.0443|-7.4036|2.0414
46.0443|-10.6036|2.0414
46.0443|-3.0036|2.0414
46.0443|-5.2036|2.0414
51.1243|-10.6036|2.0414
51.1243|-7.4036|2.0414
51.1243|-5.2036|2.0414
51.1243|-3.0036|2.0414
49.4730|6.5821|2.0414
49.4730|4.3821|2.0414
54.5530|4.3821|2.0414
54.5530|6.5821|2.0414
49.4730|11.9821|2.0414
49.4730|8.7821|2.0414
54.5530|8.7821|2.0414
54.5530|11.9821|2.0414
19.0500|-191.7700|2.159
